commodity,date,price_ngn_mt,currency,unit,source,market_type,region,fx_rate,rainfall_index,data_quality_score,is_validated,notes,data_source,record_type,outlier_flag,outlier_reason,price_raw_ngn_mt,fx_rate_usd_ngn,fuel_diesel_ngn_litre,fuel_petrol_ngn_litre,headline_inflation_yoy,food_inflation_yoy,season_dry,season_rainy,season_planting,season_planting_early,season_planting_late,season_harvesting,season_harvest_early,season_harvest_lean,cashew_harvest,cocoa_main_crop,cocoa_mid_crop,sesame_harvest,ginger_harvest,hibiscus_harvest,sorghum_harvest,maize_harvest,soybean_harvest,is_ramadan,is_lean_season,is_festive_period,month_sin,month_cos,week_sin,week_cos,wheat_harvest,price_usd_mt,price_lag_1w,price_lag_2w,price_lag_4w,price_lag_8w,price_lag_12w,price_lag_26w,price_lag_52w,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_26w,rolling_std_26w,rolling_max_4w,rolling_min_4w,rolling_max_12w,rolling_min_12w,pct_change_1w,pct_change_4w,pct_change_12w,pct_change_52w,momentum_4w_vs_26w,acceleration_1w,price_zscore_52w,log_price,fuel_cost_index,shock_active,shock_severity,commodity_season_score,price_real_ngn_mt,weeks_since_start,year,quarter
Maize (white),2002-01-14,153350.0,NGN,NGN/MT,WFP Nigeria Food Prices,wholesale,National,,,0.9,True,WFP VAM,WFP,historical,False,,153350.0,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,1267.67,,,,,,,,,,,,,,,,,,,,,,,,,,,11.94048469055146,1.0,0,0,0.0,137657.09,0,2002,1
Maize (white),2002-01-21,159503.75,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,1318.54,153350.0,,,,,,,156426.875,4351.358354726717,156426.875,4351.358354726717,156426.875,4351.358354726717,156426.875,4351.358354726717,159503.75,153350.0,159503.75,153350.0,4.012879034887518,,,,0.0,,,11.979828981327868,1.0,0,0,0.0,143181.1,1,2002,1
Maize (white),2002-01-28,161555.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.5680647467311558,0.8229838658936564,1,1335.5,159503.75,153350.0,,,,,,158136.25,4270.017381404905,158136.25,4270.017381404905,158136.25,4270.017381404905,158136.25,4270.017381404905,161555.0,153350.0,161555.0,153350.0,1.2860199211617296,,,,0.0,-2.726859113725788,,11.992607110767235,1.0,0,0,0.0,145022.44,2,2002,1
Maize (white),2002-02-04,165657.5,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,1369.41,161555.0,159503.75,,,,,,160016.5625,5128.125,160016.5625,5128.125,160016.5625,5128.125,160016.5625,5128.125,165657.5,153350.0,165657.5,153350.0,2.5393828727058976,,,,0.0,1.253362951544168,,12.017683719420932,1.0,0,0,0.0,148705.12,3,2002,1
Maize (white),2002-02-11,169760.0,NGN,NGN/MT,WFP Nigeria Food Prices,wholesale,National,,,0.9,True,WFP VAM,WFP,historical,False,,169760.0,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,1403.32,165657.5,161555.0,153350.0,,,,,164119.0625,4548.351049075368,161965.25,6221.749301844297,161965.25,6221.749301844297,161965.25,6221.749301844297,169760.0,159503.75,169760.0,153350.0,2.4764951783046385,10.701010759700026,,,1.33,-0.06288769440125908,,12.04214684449964,1.0,0,0,0.0,152387.79,4,2002,1
Maize (white),2002-02-18,172805.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1,1428.49,169760.0,165657.5,159503.75,,,,,167444.375,4898.165632407708,163771.875,7109.957443174326,163771.875,7109.957443174326,163771.875,7109.957443174326,172805.0,161555.0,172805.0,153350.0,1.793708765315749,8.339145631372302,,,2.242,-0.6827864129888894,,12.059924856971513,1.0,0,0,0.0,155121.18,5,2002,1
Maize (white),2002-02-25,175850.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,1,1453.67,172805.0,169760.0,161555.0,,,,,171018.125,4353.50882191595,165497.32142857142,7935.137260830105,165497.32142857142,7935.137260830105,165497.32142857142,7935.137260830105,175850.0,165657.5,175850.0,153350.0,1.7621017910361303,8.848379808733874,,,3.336,-0.03160697427961878,,12.07739232455073,1.0,0,0,0.0,157854.58,6,2002,1
Maize (white),2002-03-04,178895.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.9350162426854148,0.3546048870425355,0,1478.84,175850.0,172805.0,165657.5,,,,,174327.5,3931.078096400528,167172.03125,8741.191380916707,167172.03125,8741.191380916707,167172.03125,8741.191380916707,178895.0,169760.0,178895.0,153350.0,1.7315894228035367,7.9908848075094685,,,4.28,-0.030512368232593623,,12.094559910387149,1.0,0,0,0.0,160587.97,7,2002,1
Maize (white),2002-03-11,181940.0,NGN,NGN/MT,WFP Nigeria Food Prices,wholesale,National,,,0.9,True,WFP VAM,WFP,historical,False,,181940.0,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.970941817426052,0.239315664287558,0,1504.01,178895.0,175850.0,169760.0,153350.0,,,,177372.5,3931.078096400528,170745.78125,8104.053905561164,168812.91666666666,9544.103832668106,168812.91666666666,9544.103832668106,181940.0,172805.0,181940.0,153350.0,1.7021157662315822,7.174835061262952,,,5.07,-0.029473656571954443,,12.111437737678415,1.0,0,0,0.0,163321.36,8,2002,1
Maize (white),2002-03-18,183411.0,NGN,NGN/MT,Gap-filled,wholesale,National,,,0.6,False,Weekly gap-fill,Interpolated,historical,False,,,120.97,160.55555555555554,97.0,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1516.17,181940.0,178895.0,172805.0,159503.75,,,,180024.0,3358.5583216612454,173734.1875,7767.2366107235575,170272.725,10113.318924710955,170272.725,10113.318924710955,183411.0,175850.0,183411.0,153350.0,0.80850829943937,6.13755389022308,,,5.727,-0.8936074667922123,,12.119490267416458,1.0,0,0,0.0,164641.83,9,2002,1
